gene_id,gene_symbol,split_name,rescue_positive_label,label_status,evidence_source_id,evidence_note
ENSG00000105254,TBCB,train,0,unlabeled_background,,
ENSG00000105255,FSD1,train,0,unlabeled_background,,
ENSG00000105258,POLR2I,train,0,unlabeled_background,,
ENSG00000105270,CLIP3,train,0,unlabeled_background,,
ENSG00000105278,ZFR2,train,0,unlabeled_background,,
ENSG00000105281,SLC1A5,train,0,unlabeled_background,,
ENSG00000105287,PRKD2,train,0,unlabeled_background,,
ENSG00000105289,TJP3,test,0,unlabeled_background,,
ENSG00000105290,APLP1,train,0,unlabeled_background,,
ENSG00000105298,CACTIN,train,0,unlabeled_background,,
ENSG00000105321,CCDC9,train,0,unlabeled_background,,
ENSG00000105323,HNRNPUL1,train,0,unlabeled_background,,
ENSG00000105325,FZR1,train,0,unlabeled_background,,
ENSG00000105327,BBC3,train,0,unlabeled_background,,
ENSG00000105329,TGFB1,train,0,unlabeled_background,,
ENSG00000105339,DENND3,train,0,unlabeled_background,,
ENSG00000105341,ATP5SL,train,0,unlabeled_background,,
ENSG00000105355,PLIN3,train,0,unlabeled_background,,
ENSG00000105357,MYH14,train,0,unlabeled_background,,
ENSG00000105364,MRPL4,train,0,unlabeled_background,,
ENSG00000105372,RPS19,train,0,unlabeled_background,,
ENSG00000105373,GLTSCR2,train,0,unlabeled_background,,
ENSG00000105376,ICAM5,test,0,unlabeled_background,,
ENSG00000105379,ETFB,train,0,unlabeled_background,,
ENSG00000105393,BABAM1,train,0,unlabeled_background,,
ENSG00000105397,TYK2,train,0,unlabeled_background,,
ENSG00000105401,CDC37,test,0,unlabeled_background,,
ENSG00000105402,NAPA,train,0,unlabeled_background,,
ENSG00000105404,RABAC1,test,0,unlabeled_background,,
ENSG00000105409,ATP1A3,validation,0,unlabeled_background,,
ENSG00000105419,MEIS3,train,0,unlabeled_background,,
ENSG00000105426,PTPRS,train,0,unlabeled_background,,
ENSG00000105429,MEGF8,train,0,unlabeled_background,,
ENSG00000105438,KDELR1,train,0,unlabeled_background,,
ENSG00000105443,CYTH2,train,0,unlabeled_background,,
ENSG00000105447,GRWD1,train,0,unlabeled_background,,
ENSG00000105464,GRIN2D,train,0,unlabeled_background,,
ENSG00000105472,CLEC11A,train,0,unlabeled_background,,
ENSG00000105479,CCDC114,train,0,unlabeled_background,,
ENSG00000105483,CARD8,train,0,unlabeled_background,,
ENSG00000105486,LIG1,train,0,unlabeled_background,,
ENSG00000105497,ZNF175,test,0,unlabeled_background,,
ENSG00000105499,PLA2G4C,train,0,unlabeled_background,,
ENSG00000105514,RAB3D,validation,0,unlabeled_background,,
ENSG00000105516,DBP,test,0,unlabeled_background,,
ENSG00000105518,TMEM205,train,0,unlabeled_background,,
ENSG00000105519,CAPS,test,0,unlabeled_background,,
ENSG00000105538,RASIP1,test,0,unlabeled_background,,
ENSG00000105552,BCAT2,train,0,unlabeled_background,,
ENSG00000105556,MIER2,validation,0,unlabeled_background,,
ENSG00000105559,PLEKHA4,validation,0,unlabeled_background,,
ENSG00000105568,PPP2R1A,train,0,unlabeled_background,,
ENSG00000105576,TNPO2,train,0,unlabeled_background,,
ENSG00000105583,WDR83OS,train,0,unlabeled_background,,
ENSG00000105605,CACNG7,train,0,unlabeled_background,,
ENSG00000105607,GCDH,train,0,unlabeled_background,,
ENSG00000105612,DNASE2,test,0,unlabeled_background,,
ENSG00000105613,MAST1,train,0,unlabeled_background,,
ENSG00000105617,LENG1,train,0,unlabeled_background,,
ENSG00000105618,PRPF31,validation,0,unlabeled_background,,
ENSG00000105619,TFPT,train,0,unlabeled_background,,
ENSG00000105639,JAK3,train,0,unlabeled_background,,
ENSG00000105640,RPL18A,train,0,unlabeled_background,,
ENSG00000105643,ARRDC2,validation,0,unlabeled_background,,
ENSG00000105649,RAB3A,train,0,unlabeled_background,,
ENSG00000105650,PDE4C,validation,0,unlabeled_background,,
ENSG00000105655,ISYNA1,train,0,unlabeled_background,,
ENSG00000105656,ELL,train,0,unlabeled_background,,
ENSG00000105662,CRTC1,validation,0,unlabeled_background,,
ENSG00000105663,KMT2B,train,0,unlabeled_background,,
ENSG00000105669,COPE,train,0,unlabeled_background,,
ENSG00000105671,DDX49,train,0,unlabeled_background,,
ENSG00000105672,ETV2,train,0,unlabeled_background,,
ENSG00000105676,ARMC6,train,0,unlabeled_background,,
ENSG00000105677,TMEM147,validation,0,unlabeled_background,,
ENSG00000105696,TMEM59L,test,0,unlabeled_background,,
ENSG00000105698,USF2,train,0,unlabeled_background,,
ENSG00000105699,LSR,train,0,unlabeled_background,,
ENSG00000105700,KXD1,train,0,unlabeled_background,,
ENSG00000105701,FKBP8,train,0,unlabeled_background,,
ENSG00000105705,SUGP1,train,0,unlabeled_background,,
ENSG00000105708,ZNF14,train,0,unlabeled_background,,
ENSG00000105711,SCN1B,train,0,unlabeled_background,,
ENSG00000105717,PBX4,train,0,unlabeled_background,,
ENSG00000105722,ERF,train,0,unlabeled_background,,
ENSG00000105723,GSK3A,test,0,unlabeled_background,,
ENSG00000105726,ATP13A1,train,0,unlabeled_background,,
ENSG00000105732,ZNF574,train,0,unlabeled_background,,
ENSG00000105737,GRIK5,validation,0,unlabeled_background,,
ENSG00000105738,SIPA1L3,train,0,unlabeled_background,,
ENSG00000105750,ZNF85,train,0,unlabeled_background,,
ENSG00000105755,ETHE1,validation,0,unlabeled_background,,
ENSG00000105767,CADM4,test,0,unlabeled_background,,
ENSG00000105771,SMG9,train,0,unlabeled_background,,
ENSG00000105778,AVL9,validation,0,unlabeled_background,,
ENSG00000105784,RUNDC3B,test,0,unlabeled_background,,
ENSG00000105792,C7orf63,train,0,unlabeled_background,,
ENSG00000105793,GTPBP10,test,0,unlabeled_background,,
ENSG00000105808,RASA4,train,0,unlabeled_background,,
ENSG00000105810,CDK6,train,0,unlabeled_background,,
ENSG00000105819,PMPCB,validation,0,unlabeled_background,,
ENSG00000105821,DNAJC2,train,0,unlabeled_background,,
ENSG00000105825,TFPI2,train,0,unlabeled_background,,
ENSG00000105829,BET1,train,0,unlabeled_background,,
ENSG00000105835,NAMPT,test,0,unlabeled_background,,
ENSG00000105849,TWISTNB,test,0,unlabeled_background,,
ENSG00000105854,PON2,train,0,unlabeled_background,,
ENSG00000105855,ITGB8,test,0,unlabeled_background,,
ENSG00000105856,HBP1,train,0,unlabeled_background,,
ENSG00000105865,DUS4L,train,0,unlabeled_background,,
ENSG00000105866,SP4,train,0,unlabeled_background,,
ENSG00000105875,WDR91,validation,0,unlabeled_background,,
ENSG00000105877,DNAH11,train,0,unlabeled_background,,
ENSG00000105879,CBLL1,test,0,unlabeled_background,,
ENSG00000105887,MTPN,train,0,unlabeled_background,,
ENSG00000105894,PTN,train,0,unlabeled_background,,
ENSG00000105926,MPP6,train,0,unlabeled_background,,
ENSG00000105928,DFNA5,train,0,unlabeled_background,,
ENSG00000105939,ZC3HAV1,train,0,unlabeled_background,,
ENSG00000105948,TTC26,train,0,unlabeled_background,,
ENSG00000105953,OGDH,train,0,unlabeled_background,,
ENSG00000105963,ADAP1,validation,0,unlabeled_background,,
ENSG00000105968,H2AFV,test,0,unlabeled_background,,
ENSG00000105971,CAV2,test,0,unlabeled_background,,
ENSG00000105974,CAV1,test,0,unlabeled_background,,
ENSG00000105976,MET,validation,0,unlabeled_background,,
ENSG00000105982,RNF32,train,0,unlabeled_background,,
ENSG00000105983,LMBR1,train,0,unlabeled_background,,
ENSG00000105991,HOXA1,train,0,unlabeled_background,,
ENSG00000105993,DNAJB6,validation,0,unlabeled_background,,
ENSG00000105996,HOXA2,test,0,unlabeled_background,,
ENSG00000105997,HOXA3,validation,0,unlabeled_background,,
ENSG00000106003,LFNG,train,0,unlabeled_background,,
ENSG00000106004,HOXA5,train,0,unlabeled_background,,
ENSG00000106006,HOXA6,train,0,unlabeled_background,,
ENSG00000106009,BRAT1,train,0,unlabeled_background,,
ENSG00000106012,IQCE,train,0,unlabeled_background,,
ENSG00000106025,TSPAN12,train,0,unlabeled_background,,
ENSG00000106028,SSBP1,train,0,unlabeled_background,,
ENSG00000106049,HIBADH,train,0,unlabeled_background,,
ENSG00000106052,TAX1BP1,test,0,unlabeled_background,,
ENSG00000106066,CPVL,train,0,unlabeled_background,,
ENSG00000106069,CHN2,validation,0,unlabeled_background,,
ENSG00000106070,GRB10,validation,0,unlabeled_background,,
ENSG00000106077,ABHD11,train,0,unlabeled_background,,
ENSG00000106078,COBL,train,0,unlabeled_background,,
ENSG00000106080,FKBP14,train,0,unlabeled_background,,
ENSG00000106086,PLEKHA8,train,0,unlabeled_background,,
ENSG00000106089,STX1A,train,0,unlabeled_background,,
ENSG00000106100,NOD1,validation,0,unlabeled_background,,
ENSG00000106105,GARS,train,0,unlabeled_background,,
ENSG00000106113,CRHR2,train,0,unlabeled_background,,
ENSG00000106125,FAM188B,train,0,unlabeled_background,,
ENSG00000106128,GHRHR,validation,0,unlabeled_background,,
ENSG00000106133,NSUN5P2,train,0,unlabeled_background,,
ENSG00000106144,CASP2,train,0,unlabeled_background,,
ENSG00000106153,CHCHD2,train,0,unlabeled_background,,
ENSG00000106211,HSPB1,validation,0,unlabeled_background,,
ENSG00000106236,NPTX2,train,0,unlabeled_background,,
ENSG00000106244,PDAP1,test,0,unlabeled_background,,
ENSG00000106245,BUD31,train,0,unlabeled_background,,
ENSG00000106246,PTCD1,train,0,unlabeled_background,,
ENSG00000106258,CYP3A5,validation,0,unlabeled_background,,
ENSG00000106261,ZKSCAN1,train,0,unlabeled_background,,
ENSG00000106263,EIF3B,train,0,unlabeled_background,,
ENSG00000106266,SNX8,train,0,unlabeled_background,,
ENSG00000106268,NUDT1,train,0,unlabeled_background,,
ENSG00000106278,PTPRZ1,train,0,unlabeled_background,,
ENSG00000106290,TAF6,train,0,unlabeled_background,,
ENSG00000106299,WASL,train,0,unlabeled_background,,
ENSG00000106305,AIMP2,train,0,unlabeled_background,,
ENSG00000106327,TFR2,train,0,unlabeled_background,,
ENSG00000106330,MOSPD3,validation,0,unlabeled_background,,
ENSG00000106333,PCOLCE,train,0,unlabeled_background,,
ENSG00000106336,FBXO24,train,0,unlabeled_background,,
ENSG00000106341,PPP1R17,train,0,unlabeled_background,,
ENSG00000106344,RBM28,train,0,unlabeled_background,,
ENSG00000106346,USP42,test,0,unlabeled_background,,
ENSG00000106348,IMPDH1,train,0,unlabeled_background,,
ENSG00000106351,AGFG2,train,0,unlabeled_background,,
ENSG00000106355,LSM5,test,0,unlabeled_background,,
ENSG00000106366,SERPINE1,train,0,unlabeled_background,,
ENSG00000106367,AP1S1,train,0,unlabeled_background,,
ENSG00000106392,C1GALT1,test,0,unlabeled_background,,
ENSG00000106397,PLOD3,train,0,unlabeled_background,,
ENSG00000106399,RPA3,train,0,unlabeled_background,,
ENSG00000106400,ZNHIT1,train,0,unlabeled_background,,
ENSG00000106404,CLDN15,train,0,unlabeled_background,,
ENSG00000106415,GLCCI1,test,0,unlabeled_background,,
ENSG00000106443,PHF14,validation,0,unlabeled_background,,
ENSG00000106459,NRF1,train,0,unlabeled_background,,
ENSG00000106460,TMEM106B,train,0,unlabeled_background,,
ENSG00000106462,EZH2,train,0,unlabeled_background,,
ENSG00000106477,CEP41,test,0,unlabeled_background,,
ENSG00000106479,ZNF862,test,0,unlabeled_background,,
ENSG00000106483,SFRP4,train,0,unlabeled_background,,
ENSG00000106484,MEST,train,0,unlabeled_background,,
ENSG00000106524,ANKMY2,train,0,unlabeled_background,,
ENSG00000106536,POU6F2,train,0,unlabeled_background,,
ENSG00000106537,TSPAN13,train,0,unlabeled_background,,
ENSG00000106538,RARRES2,train,0,unlabeled_background,,
ENSG00000106546,AHR,train,0,unlabeled_background,,
ENSG00000106554,CHCHD3,train,0,unlabeled_background,,
ENSG00000106571,GLI3,test,0,unlabeled_background,,
ENSG00000106588,PSMA2,validation,0,unlabeled_background,,
ENSG00000106591,MRPL32,train,0,unlabeled_background,,
ENSG00000106603,COA1,train,0,unlabeled_background,,
ENSG00000106605,BLVRA,train,0,unlabeled_background,,
ENSG00000106608,URGCP,train,0,unlabeled_background,,
ENSG00000106609,TMEM248,test,0,unlabeled_background,,
ENSG00000106610,STAG3L4,train,0,unlabeled_background,,
ENSG00000106615,RHEB,train,0,unlabeled_background,,
ENSG00000106617,PRKAG2,train,0,unlabeled_background,,
ENSG00000106624,AEBP1,test,0,unlabeled_background,,
ENSG00000106628,POLD2,test,0,unlabeled_background,,
ENSG00000106633,GCK,test,0,unlabeled_background,,
ENSG00000106635,BCL7B,train,0,unlabeled_background,,
ENSG00000106636,YKT6,validation,0,unlabeled_background,,
ENSG00000106638,TBL2,train,0,unlabeled_background,,
ENSG00000106665,CLIP2,train,0,unlabeled_background,,
ENSG00000106682,EIF4H,train,0,unlabeled_background,,
ENSG00000106683,LIMK1,train,0,unlabeled_background,,
ENSG00000106686,SPATA6L,train,0,unlabeled_background,,
ENSG00000106688,SLC1A1,train,0,unlabeled_background,,
ENSG00000106689,LHX2,train,0,unlabeled_background,,
ENSG00000106692,FKTN,test,0,unlabeled_background,,
ENSG00000106701,FSD1L,train,0,unlabeled_background,,
ENSG00000106714,CNTNAP3,train,0,unlabeled_background,,
ENSG00000106723,SPIN1,validation,0,unlabeled_background,,
ENSG00000106733,NMRK1,train,0,unlabeled_background,,
ENSG00000106771,TMEM245,validation,0,unlabeled_background,,
ENSG00000106772,PRUNE2,validation,0,unlabeled_background,,
ENSG00000106780,MEGF9,train,0,unlabeled_background,,
ENSG00000106785,TRIM14,validation,0,unlabeled_background,,
ENSG00000106789,CORO2A,train,0,unlabeled_background,,
ENSG00000106799,TGFBR1,train,0,unlabeled_background,,
ENSG00000106803,SEC61B,train,0,unlabeled_background,,
ENSG00000106804,C5,train,0,unlabeled_background,,
ENSG00000106809,OGN,train,0,unlabeled_background,,
ENSG00000106819,ASPN,train,0,unlabeled_background,,
ENSG00000106823,ECM2,train,0,unlabeled_background,,
ENSG00000106829,TLE4,train,0,unlabeled_background,,
ENSG00000106853,PTGR1,train,0,unlabeled_background,,
ENSG00000106868,SUSD1,train,0,unlabeled_background,,
ENSG00000106948,AKNA,validation,0,unlabeled_background,,
ENSG00000106976,DNM1,train,0,unlabeled_background,,
ENSG00000106991,ENG,train,0,unlabeled_background,,
ENSG00000106992,AK1,train,0,unlabeled_background,,
ENSG00000106993,CDC37L1,train,0,unlabeled_background,,
ENSG00000107020,PLGRKT,train,0,unlabeled_background,,
ENSG00000107021,TBC1D13,train,0,unlabeled_background,,
ENSG00000107036,KIAA1432,train,0,unlabeled_background,,
ENSG00000107077,KDM4C,train,0,unlabeled_background,,
ENSG00000107104,KANK1,train,0,unlabeled_background,,
ENSG00000107105,ELAVL2,train,0,unlabeled_background,,
ENSG00000107130,NCS1,train,0,unlabeled_background,,
ENSG00000107140,TESK1,test,0,unlabeled_background,,
ENSG00000107147,KCNT1,train,0,unlabeled_background,,
ENSG00000107164,FUBP3,test,0,unlabeled_background,,
ENSG00000107165,TYRP1,test,0,unlabeled_background,,
ENSG00000107175,CREB3,train,0,unlabeled_background,,
ENSG00000107185,RGP1,train,0,unlabeled_background,,
ENSG00000107186,MPDZ,test,0,unlabeled_background,,
ENSG00000107187,LHX3,train,0,unlabeled_background,,
ENSG00000107201,DDX58,validation,0,unlabeled_background,,
ENSG00000107223,EDF1,train,0,unlabeled_background,,
ENSG00000107242,PIP5K1B,test,0,unlabeled_background,,
ENSG00000107249,GLIS3,train,0,unlabeled_background,,
ENSG00000107262,BAG1,validation,0,unlabeled_background,,
ENSG00000107263,RAPGEF1,train,0,unlabeled_background,,
ENSG00000107281,NPDC1,train,0,unlabeled_background,,
ENSG00000107282,APBA1,train,0,unlabeled_background,,
ENSG00000107290,SETX,train,0,unlabeled_background,,
ENSG00000107295,SH3GL2,validation,0,unlabeled_background,,
ENSG00000107317,PTGDS,test,0,unlabeled_background,,
ENSG00000107331,ABCA2,validation,0,unlabeled_background,,
ENSG00000107338,SHB,train,0,unlabeled_background,,
ENSG00000107341,UBE2R2,train,0,unlabeled_background,,
ENSG00000107362,ABHD17B,test,0,unlabeled_background,,
ENSG00000107371,EXOSC3,validation,0,unlabeled_background,,
ENSG00000107372,ZFAND5,validation,0,unlabeled_background,,
ENSG00000107404,DVL1,train,0,unlabeled_background,,
ENSG00000107438,PDLIM1,train,0,unlabeled_background,,
ENSG00000107443,CCNJ,validation,0,unlabeled_background,,
ENSG00000107485,GATA3,train,0,unlabeled_background,,
ENSG00000107518,ATRNL1,train,0,unlabeled_background,,
ENSG00000107521,HPS1,train,0,unlabeled_background,,
ENSG00000107537,PHYH,train,0,unlabeled_background,,
ENSG00000107551,RASSF4,train,0,unlabeled_background,,
ENSG00000107554,DNMBP,train,0,unlabeled_background,,
ENSG00000107560,RAB11FIP2,train,0,unlabeled_background,,
ENSG00000107562,CXCL12,train,0,unlabeled_background,,
ENSG00000107566,ERLIN1,train,0,unlabeled_background,,
ENSG00000107581,EIF3A,train,0,unlabeled_background,,
ENSG00000107611,CUBN,test,0,unlabeled_background,,
ENSG00000107614,TRDMT1,test,0,unlabeled_background,,
ENSG00000107623,GDF10,train,0,unlabeled_background,,
ENSG00000107625,DDX50,train,0,unlabeled_background,,
ENSG00000107643,MAPK8,validation,0,unlabeled_background,,
ENSG00000107651,SEC23IP,train,0,unlabeled_background,,
ENSG00000107669,ATE1,train,0,unlabeled_background,,
ENSG00000107672,NSMCE4A,test,0,unlabeled_background,,
ENSG00000107679,PLEKHA1,train,0,unlabeled_background,,
ENSG00000107719,PALD1,train,0,unlabeled_background,,
ENSG00000107731,UNC5B,train,0,unlabeled_background,,
ENSG00000107736,CDH23,validation,0,unlabeled_background,,
ENSG00000107742,SPOCK2,test,0,unlabeled_background,,
ENSG00000107745,MICU1,test,0,unlabeled_background,,
ENSG00000107758,PPP3CB,train,0,unlabeled_background,,
ENSG00000107771,CCSER2,train,0,unlabeled_background,,
ENSG00000107779,BMPR1A,train,0,unlabeled_background,,
ENSG00000107789,MINPP1,train,0,unlabeled_background,,
ENSG00000107796,ACTA2,validation,0,unlabeled_background,,
ENSG00000107798,LIPA,train,0,unlabeled_background,,
ENSG00000107815,C10orf2,train,0,unlabeled_background,,
ENSG00000107816,LZTS2,train,0,unlabeled_background,,
ENSG00000107819,SFXN3,validation,0,unlabeled_background,,
ENSG00000107821,KAZALD1,train,0,unlabeled_background,,
ENSG00000107829,FBXW4,test,0,unlabeled_background,,
ENSG00000107833,NPM3,validation,0,unlabeled_background,,
ENSG00000107854,TNKS2,train,0,unlabeled_background,,
ENSG00000107862,GBF1,train,0,unlabeled_background,,
ENSG00000107863,ARHGAP21,train,0,unlabeled_background,,
ENSG00000107864,CPEB3,validation,0,unlabeled_background,,
ENSG00000107872,FBXL15,train,0,unlabeled_background,,
ENSG00000107874,CUEDC2,train,0,unlabeled_background,,
ENSG00000107882,SUFU,validation,0,unlabeled_background,,
ENSG00000107890,ANKRD26,test,0,unlabeled_background,,
ENSG00000107897,ACBD5,validation,0,unlabeled_background,,
ENSG00000107902,LHPP,train,0,unlabeled_background,,
ENSG00000107929,LARP4B,validation,0,unlabeled_background,,
ENSG00000107937,GTPBP4,validation,0,unlabeled_background,,
ENSG00000107938,C10orf137,train,0,unlabeled_background,,
ENSG00000107949,BCCIP,validation,0,unlabeled_background,,
ENSG00000107951,MTPAP,train,0,unlabeled_background,,
ENSG00000107954,NEURL,train,0,unlabeled_background,,
ENSG00000107957,SH3PXD2A,train,0,unlabeled_background,,
ENSG00000107959,PITRM1,train,0,unlabeled_background,,
ENSG00000107960,OBFC1,train,0,unlabeled_background,,
ENSG00000107968,MAP3K8,train,0,unlabeled_background,,
ENSG00000107984,DKK1,train,0,unlabeled_background,,
ENSG00000108001,EBF3,test,0,unlabeled_background,,
ENSG00000108010,GLRX3,train,0,unlabeled_background,,
ENSG00000108018,SORCS1,train,0,unlabeled_background,,
ENSG00000108021,FAM208B,train,0,unlabeled_background,,
ENSG00000108039,XPNPEP1,train,0,unlabeled_background,,
ENSG00000108055,SMC3,train,0,unlabeled_background,,
ENSG00000108061,SHOC2,validation,0,unlabeled_background,,
ENSG00000108064,TFAM,train,0,unlabeled_background,,
ENSG00000108091,CCDC6,train,0,unlabeled_background,,
ENSG00000108094,CUL2,train,0,unlabeled_background,,
ENSG00000108100,CCNY,train,0,unlabeled_background,,
ENSG00000108106,UBE2S,validation,0,unlabeled_background,,
ENSG00000108107,RPL28,train,0,unlabeled_background,,
